song_link,song,lyrics,artist_name
/lyric/32975780/Justin+Bieber/Juke+Jam,Juke Jam,"We used to roll at the rink, we used to roll at the rink
I used to talk way too much, you used to know everything
You couldn't stand me, I couldn't stand you
You said I'm steady playin', but you steady playin' too
Your big brother foot work
Your play sister Juke
The rink was the place but in that space and time I was too young for you
As you were for me, to worry about Frooties and Chews
'Til I found out all the shawdy's with cooties was cute
And realized what booties can do

We gon' get it poppin'
We gon' get it Jukin'
We gon' throw a party
We ain't gotta do shit
You came with your best friend
Came up with for the weekend
Rolling with your parties
So tell me what you thinkin'
So we gon' have a juke jam
We gon' have a juke jam
We can have a party, just listening to music
Like we used to do
I'll get close to you
I remember you
You used to ""I remember you"" 'cause

We've got so much history baby, maybe
Maybe you and I were meant to be
Maybe I'm crazy

We never rolled at the rink
We would just go to the rink
You ain't buy tokens no more
You just hit roll at the rink
You had a nigga, I couldn't stand him
But when they play ""Take You Down"", Chris Brown
I am him standing
I mean it's just dancing
It's harmless as f*ck
Then I put my waist through your hips
And your legs and your arms just to harness you up
Then we hit the floor
All the kitties start skating
To see grown folks do, what grown folks do
When they grown and they dating

We've got so much history baby, maybe
Maybe you and I were meant to be
Maybe I'm crazy
Crazy about you

We gon' get it poppin'
We gon' get it Jukin'
We gon' throw a party
We ain't gotta do shit
You came with your best friend
Came up with for the weekend
Rollin with your parties
So tell me what you thinkin'
So we gon' have a juke jam
We gon' have a juke jam
We can have a party, just listening to music
Like we used to do
I'll get close to you
I remember you
You used to ""I remember you"" ' cause

We've got so much history baby (Juke)
Maybe (Juke)",Justin-Bieber
/lyric/33586376/Justin+Bieber/What+Do+You+Mean,What Do You Mean,"What do you mean? ooh
When you nod your head yes

But you wanna say no
What do you mean? hey
When you don't want me to move
But you tell me to go
What do you mean?
Oh, what do you mean?
Said you're running out of time
What do you mean?
Oh oh oh what do you mean?
Better make up your mind
What do you mean?

You're so indecisive, what I'm saying
Trying to catch the beat, make up your heart
Don't know if you're happy, or complaining

Don't want for us to end, where do I start?
First you wanna go to the left and you want to turn right
Wanna argue all day, making love all night

First you're up and you're down and then between

Oh I really want to know
What do you mean? ooh

When you nod your head yes
But you wanna say no
What do you mean? hey
When you don't want me to move
But you tell me to go
What do you mean? 

Oh, what do you mean?
Said we're running out of time
What do you mean?
Oh oh oh, what do you mean?
Better make up your mind
What do you mean?

You're overprotective when I'm leaving
Trying to compromise but I can't win
You wanna make a point but you keep preaching
You had me from the start won't let this end

First you wanna go to the left then you want to turn right
Wanna argue all day make love all night
First you up and you're down then between
Oh I really want to know
What do you mean? ooh
When you nod your head yes
But you wanna say no
What do you mean? (oh what do you mean?) hey
When you don't want me to move
But you tell me to go
What do you mean?

I wanna know
Oh what do you mean?
(Ooh)
Said you're running out of time
What do you mean? (ah baby)
Oh oh oh what do you mean?

Better make up your mind
What do you mean? ooh
When you nod your head yes, but you wanna say no
What do you mean? (you're so confusing baby)
Hey, when you don't want me to move
But you tell me to go
What do you mean? (oh be more straightforward)
Oh, what do you mean?
Said wyo're running out of time
What do you mean?
Oh oh oh what do you mean?
Better make up your mind
What do you mean?",Justin-Bieber
/lyric/33530449/Justin+Bieber/Let+Me+Love+You+%5BTi%C3%ABsto%27s+AFTR%3AHRS+Mix%5D,Let Me Love You [Tiësto's AFTR:HRS Mix],"I used to believe
We were burnin' on the edge of somethin' beautiful
Somethin' beautiful
Selling a dream
Smoke and mirrors keep us waitin' on a miracle
On a miracle

Say, go through the darkest of days
Heaven's a heartbreak away
Never let you go, never let me down
Oh, it's been a hell of a ride
Driving the edge of a knife
Never let you go, never let me down

Don't you give up, nah-nah-nah
I won't give up, nah-nah-nah
Let me love you
Let me love you
Don't you give up, nah-nah-nah
I won't give up, nah-nah-nah
Let me love you
Let me love you
Oh baby, baby

Don't fall asleep
At the wheel, we've got a million miles ahead of us
Miles ahead of us
All that we need
Is a rude awakening to know we're good enough
Know we're good enough

Say go through the darkest of days
Heaven's a heartbreak away
Never let you go, never let me down
Oh it's been a hell of a ride
Driving the edge of a knife
Never let you go, never let me down

Don't you give up, nah-nah-nah
I won't give up, nah-nah-nah
Let me love you
Let me love you
Don't you give up, nah-nah-nah
I won't give up, nah-nah-nah
Let me love you
Let me love you
Oh baby, baby",Justin-Bieber
/lyric/33207522/Justin+Bieber/Company,Company,"Can we, we keep, keep each other company
Maybe we, can be, be each other's company
Oh company

Let's set each other's lonely nights
Be each other's paradise
Need a picture for my frame
Someone to share my ring
Tell me what you wanna drink
I tell you what I got in mind
Oh I don't know your name
But I feel like that's gonna change

You ain't gotta be my lover for you to call me baby
Never been about no pressure, ain't that serious

Can we, we keep, keep each other company
Maybe we, can be, be each other's company
Oh company

It ain't about the complications
I'm all about the elevation
We can keep it goin' up
Oh, don't miss out on us
Just wanna have a conversation
Forget about the obligations
Maybe we can stay in touch
Oh that ain't doin' too much

You ain't gotta be my lover for you to call me baby
Never been about no pressure, ain't that serious no

Can we, we keep, keep each other company
Maybe we, can be, be each other's company
Oh company

Can be, can be, be each other's company
Be each other's company
Just be each other's company
Be each others company

Can we, we keep, keep each other company
Maybe we, can be, be each other's company
Oh company",Justin-Bieber
/lyric/33124192/Justin+Bieber/Beauty+and+a+Beat,Beauty and a Beat,"Yeah
Young Money
Nicki Minaj, Justin

Show you off, tonight I wanna show you off (aye-aye-aye)
What you got, a billion could've never bought (aye-aye-aye)
We gonna party like it's 3012 tonight
I wanna show you all the finer things in life
So just forget about the world, we young tonight
I'm coming for ya, I'm coming for ya

'Cause all I need
Is a beauty and a beat
Who can make my life complete
It's all 'bout you
When the music makes you move
Baby do it like you do
'Cause

Body rock
Girl, I can feel your body rock (aye-aye-aye)
Take a bow
You on the hottest ticket now (aye-aye-aye)
We gonna party like it's 3012 tonight
I wanna show you all the finer things in life
So just forget about the world, we young tonight
I'm coming for ya, I'm coming for ya

'Cause all I need
Is a beauty and a beat
Who can make my life complete
It's all 'bout you
When the music makes you move
Baby do it like you do

In time, ink lines
Bitches couldn't get on my incline
World tours, it's mine
Ten little letters on a big sign
Justin Bieber
You know I'mma hit 'em with the ether
Buns out, weiner
But I gotta keep an eye out for Selener
Beauty, beauty and the beast
Beauty from the East
Beautiful confessions of the priest
Beast, beauty from the streets, beat will get deceased
Every time Beauty on the beat (Yeah, yeah, yeah, Let's go, Let's go)

Body rock, girl, I wanna feel your body rock
'Cause all I need
Is a beauty and a beat
Who can make my life complete
It's all 'bout you
When the music makes you move
Baby do it like you do
'Cause",Justin-Bieber
/lyric/33503886/Justin+Bieber/Deja+Vu,Deja Vu,"'Cause I can't take it no more
No you ain't like them bitches
Tell them hoes adios
And you can drop your panties
Leave them shits at the door
Dior falls on the floor
I swear we been here before

I'm tryna see you from my own perspective
You all in my section tryna come to my session
We runnin' a pressure, you know that we flexin'
We bought all the bottles, we came with the models
Girl this a confession, I'm not like your exes
I came in from Texas, and now that we textin'
You can fly in whenever, now you undressin'
Panties on the dresser, your hair gettin' messed up
The feelin' we catchin', my love is a blessin'
Made love in that Lexus, made love in that Lexus
I know you remember

Tell me is that deja vu?
'Cause you want me and I want you
Tell me is that deja vu?
'Cause baby it ain't nothing new, no
Tell me is that deja vu?
'Cause you want me and I want you
Tell me is that deja vu?
'Cause baby this ain't nothing new, no

Oh you actin' reckless
I told you that I need affection
So let me point you in the right direction
It's so important that you get the message
Yeah, I gotta say, gotta say somethin' to you, you, you
I'm on a roll, I'm gonna roll out in that new, new, new
If you wanna do what I wanna do
Well uhm-uhm-uhm
Well I guess that it's just deja vu

Tell me is that deja vu?
'Cause you want me and I want you
Tell me is that deja vu?
'Cause baby it ain't nothing new, no
Tell me is that deja vu?
'Cause you want me and I want you
Tell me is that deja vu?
'Cause baby this ain't nothing new, no

Tell me if you want it baby
'Cause I know I can drive you crazy
I just wanted you to know now
Oh-oh, oh-ohhh
Show up in that new Mercedes
You already know I'm faded
Girl I've been thinkin' 'bout you lately
Oh-oh, oh-ohhh

Tell me is that deja vu?
'Cause you want me and I want you
Tell me is that deja vu?
'Cause baby it ain't nothing new, no
Tell me is that deja vu?
'Cause you want me and I want you
Tell me is that deja vu?
'Cause baby this ain't nothing new, no

'Cause I can't take it no more
No you ain't like them bitches
Tell them hoes adios
And you can drop your panties
Leave them shits at the door
Dior falls on the floor
I swear we been here before",Justin-Bieber
/lyric/32340860/Justin+Bieber/I%27ll+Show+You,I'll Show You,"My life is a movie and everyone's watching
So let's get to the good part and past all the nonsense

Sometimes it's hard to do the right thing
When the pressure's coming down like lightning
It's like they want me to be perfect
When they don't even know that I'm hurting

'Cause life's not easy, I'm not made out of steel
Don't forget that I'm human, don't forget that I'm real
Act like you know me, but you never will
But there's one thing that I know for sure
I'll show you
I'll show you
I'll show you
I'll show you

I've got to learn things, learn them the hard way
Got to see what it feels like, no matter what they say

Sometimes it's hard to do the right thing
When the pressure's coming down like lightning
It's like they want me to be perfect
When they don't even know that I'm hurting

'Cause life's not easy, I'm not made out of steel
Don't forget that I'm human, don't forget that I'm real
Act like you know me, but you never will
But there's one thing that I know for sure
I'll show you
I'll show you
I'll show you
I'll show you
'Cause life's not easy, I'm not made out of steel
Don't forget that I'm human, don't forget that I'm real
Act like you know me, but you never will
But there's one thing that I know for sure

I'll show you
I'll show you",Justin-Bieber
/lyric/32590726/Justin+Bieber/Confident,Confident,"Don't do it to me
Don't do it to me, oh no no, oh no no
Don't do it to me, oh no no, oh no no
Don't do it to me, oh no no, oh no no
Don't do it to me, oh no no, oh no no

Focused, I'm focused
She got a body like that
I ain't never seen nothing like that
Like a fantasy in front of me
I think that something special is going down
That's right I think she foreign
Think she foreign, got passports
Mi amor started slow, got faster
She gon' work some more, work some more
No stopping her now, no stopping her now (No)

Then she started dancing, sexual romancing
Nasty but she fancy, lipstick on my satin sheets
What's your nationality? I wonder if there's more of you
She's got my attention, she's confident

Oh no no, oh no no
She's confident
Oh no no, oh no no
And I'm down with it
Oh no no, oh no no
She's confident
You could tell by the way she walks in the room

She said it's her first time
I think she might of lied
Feels so good damn, and I don't know why
I'm addicted, something like a headache
Got me twisted, but still I gotta have it
Explosive, explosive (I could still smell her perfume)
It's not hard to notice, that I'm open
Hypnotized by the way she moves

Then she started dancing, sexual romancing
Nasty but she fancy, mona lisa masterpiece
What's your nationality? I wonder if there's more of you
She's got my attention, she's confident

Oh no no, oh no no
She's confident
Oh no no, oh no no
And I'm down with it
Oh no no, oh no no
She's confident
You could tell by the way she walks in the room

She said it's her first time
I think she might of lied
Feels so good damn, and I don't know why
I'm addicted, something like a headache
Got me twisted, but still I gotta have it

Tattoos, piercings and she just learned to twerk
She ain't gotta heart or a ass, just her brains, gotta ask cause her ass on a learning curve
And she love to earn the berb, I mean burn the word
That's only legal with a doctors note
Real deep pockets like a doctors clothes
Stay fitted like Diddy hair back tryna rock the boat
She the first mate wanna rock the boat
She never forget to ride like a bicycle
She like planes, trains, chains with icicles
It goes her, blank blank, and rock & roll
She say ""I know! Honey bunny that's a funny thing""
Watch her twerk for a goodfella
She money dance with the money team

She's confident
Oh no no, oh no no
She's confident
Oh no no, oh no no
And I'm down with it
Oh no no, oh no no
She's confident
You could tell by the way she walks in the room

She said it's her first time (Oh yeah yeah)
I think she might of lied (Oh yeah yeah)
Feels so good damn (Oh yeah yeah) and I don't know why
I'm addicted (Oh yeah yeah) something like a headache
Got me twisted (Oh yeah yeah) still I gotta have it
Still I gotta have it
Still I gotta have it
Still I gotta have it
Oh no no, oh no no
Oh no no, oh no no
Oh no no, oh no no
Oh no no, oh no, but still I gotta have it",Justin-Bieber
/lyric/32351388/Justin+Bieber/Wish+You+Were+Mine,Wish You Were Mine,"Oh cherie amour, pretty little one that I adore
You're the only girl my heart beats for
You're the only girl my heart beats for

How I wish that you were mine
Ah la la
Ah la la
La ah la

How I wish that you were mine
Ah la la
Ah la la
La ah la


How I wish that you were mine
Ah la la
Ah la la
La ah la

How I wish that you were mine
Ah la la
Ah la la
La ah la

How I wish that you were mine
Ah la la
Ah la la
La ah la

How I wish that you were mine
Ah la la
Ah la la
La ah la

Ah la ah la ah la 
Ah la ah la ah la 
Ah la ah la ah la 
Ah la ah la ah la 

How I wish that you were mine
Ah la la
Ah la la
La ah la la

Oh cherie amour, pretty little one that I adore
You're the only girl my heart beats for
You're the only girl my heart beats for (beats for, beats for)

You're the only 
You're the only girl my
You're the only 
You're the only girl my
You're the only 
You're the only girl my
You're the only 
You're the only girl my

How I wish that you were mine
Ah la la
Ah la la
La ah la

How I wish that you were mine
Ah la la
Ah la la
La ah la la",Justin-Bieber
/lyric/32328781/Justin+Bieber/Mark+My+Words,Mark My Words,"Mark my words, that's all that I have
Mark my words, give you all I got
In every way I will
You're the only reason why
Oh I don't wanna live a lie
Mark my words
Mark my words

So you heard it all before
Falling in and out of trust
Trying to rekindle us
Only to lose yourself
But I won't let me lose you
And I won't let us just fade away
After all that we've been through
I'ma show you more than I ever could say

Mark my words, that's all that I have
Mark my words, give you all I got
In every way I will
You're the only reason why
Oh I don't wanna live a lie
Mark my words
Mark my words",Justin-Bieber
/lyric/32328775/Justin+Bieber/No+Pressure,No Pressure,"You ain't gotta answer none of my calls
I'm believing you'll pick up one day
I don't wanna add to your pain at all
I'm praying that time makes a change in your life
I'm realizing how much you made a change in my life
And I don't wanna spend it with nobody else
Hear me? don't nobody deserve myself
Oh no, baby what I'm saying is

You ain't gotta make your mind up
You ain't gotta make your mind up right now
Right now, don't rush, no pressure
You ain't gotta make your mind up
You ain't gotta make your mind up right now
Calm down, don't rush, no pressure

Thought that you were in it for the paper
Never thought I'd take you serious
Now I need you, not a moment later
Losin' it, I'm so delirious
And I'ma put up a fight for it
Never give up a love like this
Finally I found someone
That can do me like no other
Talking to my conscience
I made a few mistakes
I did it to myself
I'm the only one to blame
I know you need a little while to believe again
To love again

You ain't gotta make your mind up
You ain't gotta make your mind up right now
Right now, don't rush, no pressure
You ain't gotta make your mind up
You ain't gotta make your mind up right now
I'll be waiting for you
Don't rush, no pressure
You ain't gotta make your mind up
You ain't gotta make your mind up right now
Right now, don't rush, no pressure
You ain't gotta make your mind up
You ain't gotta make your mind up right now
I'll still
Don't rush, no pressure

Put my key in the ignition
Don't rush it girl, just stretch it out for me
I know that you ain't got no plans to leave
Girl I need your attention
And every time I see you make that face
I wanna love you all over the place
Don't do it, baby
Don't do it to me, no

I know you don't wanna talk, right
We've been on and off like the crosslights
You heard I'm playin' with them hoes like I golf, right?
When I touch you, I get frostbite
Girl you're so cold, so cold, so cold
How we so young but livin' so old?
In the bed together but we sleepin' solo
That could drive you loco
You're supposed to be my uno, Yoko Ono
Oh no, round two again
We've been fighting more than Ryu and Ken
Last time we argued eight straight days
I learned my lesson, I got straight As
And I know it's deeper than masseuses
Oh, you know I eat the cookie like I'm Lucious
Go ahead and take the time
But it's a waste of time if your waist ain't on mine
Think about it

You ain't gotta make your mind up
You ain't gotta make your mind up right now
Right now, don't rush, no pressure
You ain't gotta make your mind up
You ain't gotta make your mind up right now
I'll be waiting for you
Don't rush, no pressure
You ain't gotta make your mind up
You ain't gotta make your mind up right now
Right now, don't rush, no pressure
You ain't gotta make your mind up
You ain't gotta make your mind up right now
I'll still
Don't rush, no pressure

You ain't gotta make your mind up right now
I know I did you wrong
Let your heart heal
Don't rush, no pressure",Justin-Bieber
/lyric/32328774/Justin+Bieber/No+Sense,No Sense,"Yeah, yeah
It don't make no sense unless I'm doing it with you
It don't make no sense unless I'm doing it with you

(Alright)
The sun don't set the same as you're watching it go down with me
And I won't sleep the same unless you're waking up in here with me
Oh, my heart's a vacant house when you're gone away, it's so empty
And love don't make no sense when it's empty (Oh no)
I've driven almost every car
It ain't the same when I'm without you, boo
Been around a million stars
None of 'em shine brighter than you
The sky be so dark now without you
Yeah, ooh, baby

It don't make no sense unless I'm doing it with you
It don't make no sense unless I'm doing it with you
Oh been around the world ain't the same without you
It don't make no sense unless I'm doing it with you

Focus ain't the same if the picture ain't got you in it
In every limelight
Emotions ain't the same if it ain't about you, I don't get it
Ever since the beginning now
You had that effect on me
All I wanna do is you, oh
I mean that so literally
Don't nobody go harder than you
All of the angels must be lonely now, without you, woah

It don't make sense, no
It don't make no sense unless I'm doing it with you
'Cause I'm doing it with you baby
It don't make no sense unless I'm doing it with you
I only want to hear your voice, yeah
Oh, been around the world, ain't the same without you
Had to find out the hard way
It don't make no sense unless I'm doing it with you
(Going way up, way up)
It don't make no sense unless I'm doing it with you
(Yeah, slow down stay up, stay up, stay up)
It don't make no sense unless I'm doing it with you

Time and time again I break a plan
Without you girl I ain't the man
Could never be all I could be
You over stand, I'm incomplete
Apparently, you gotta know I hate that
How am I supposed to take that?
Boo'd up, missing all of that
Gotta be laying in that
Rolled up, put a flame to that
Couple times you would made it back, be patient
Won't you pull up to me now, I'm forever young
It's amazing
I don't want to sleep unless you at home

It don't make sense, no
It don't make no sense unless I'm doing it with you
No, It don't make sense
It don't make no sense unless I'm doing it with you
No, it don't make sense, it don't make sense
It don't make no sense unless I'm doing it with you
(Alright, yeah, alright)",Justin-Bieber
/lyric/32328773/Justin+Bieber/The+Feeling,The Feeling,"You are to me
A part of me just like anatomy, oh
You're pulling me
You're pulling me in like you're gravity, oh

I'm notorious for thinking you're 
Full of beautiful instead of hollow
Sugar on your lips, it's hard to kill
Jagged like a pill, so hard to swallow

Am I in love with you? Am I in love with you? 
Or am I in love with the feeling? 
Trying to find the truth, trying to find the truth
Sometimes the heart is deceiving
Can't get out of my head, I need you to save me
If I am delusional then maybe I'm crazy
In love with you, am I in love with you? 
Or am I in love with the feeling? (Oh)

(Oh)

You give to me
Everything, anything that I could dream
And at least that's what it seems
Could it be I don't know what's good for me? 

I'm notorious for thinking you're 
Full of beautiful instead of hollow
Sugar on your lips, it's hard to kill
Jagged like a pill, so hard to swallow

Am I in love with you? Am I in love with you? 
Or am I in love with the feeling? 
Trying to find the truth, trying to find the truth
Sometimes the heart is deceiving
Can't get out of my head, I need you to save me
If I am delusional then maybe I'm crazy
In love with you, am I in love with you? 
Or am I in love with the feeling? (Oh)

(Oh)

I'm sinking faster and faster
Between heaven and disaster
Sorry if I made you feel like I'm standing on the borderline, oh

Am I in love with you? Am I in love with you? 
Or am I in love with the feeling? 
Trying to find the truth, trying to find the truth
Sometimes the heart is deceiving
Can't get out of my head, I need you to save me
If I am delusional then maybe I'm crazy
In love with you, am I in love with you? 
Or am I in love with the feeling? (Oh)

(Oh)",Justin-Bieber
/lyric/32328772/Justin+Bieber/Life+Is+Worth+Living,Life Is Worth Living,"Ended up on a crossroad
Try to figure out which way to go
It's like you're stuck on a treadmill
Running in the same place
You got your hazard lights on now
Hoping that somebody would slow down
Praying for a miracle
Who'll show you grace?
Had a couple dollars and a quarter tank of gas
With a long journey ahead
Seen a truck pull over
God sent an angel to help you out
He gave you direction
Showed you how to read a map
With a long journey ahead
Said it ain't over
Oh, even in the midst of doubt

Life is worth living
Life is worth living, so live another day
The meaning of forgiveness
People make mistakes, doesn't mean you have to give in
Life is worth living again

Relationship on a ski slope
Avalanche comin' down slow
Do we have enough time to salvage this love?
Feels like a blizzard in April
'Cause my heart is just that cold
Skating on thin ice
But it's strong enough to hold us up
Seen her scream and holler
Put us both on blast
Tearing each other down
When I thought it was over
God sent us an angel to help us out
He gave us direction, showed us how to make it last
For that long journey ahead
Said it ain't ever over
Oh, even in the midst of doubt

Life is worth living
Life is worth living, so live another day
The meaning of forgiveness
People make mistakes, doesn't mean you have to give in
Life is worth living again
Life is worth living again

What I get from my reflection
Is a different perception
From what the world may see
They try to crucify me
I ain't perfect, won't deny
My reputation's on the line
So I'm working on a better me

Life is worth living
Life is worth living, so live another day
The meaning of forgiveness
People make mistakes
Only God can judge me
Life is worth living again
Another day
Life is worth living again",Justin-Bieber
/lyric/32328770/Justin+Bieber/Children,Children,"What about the children?
Look at all the children we can change
What about a vision?
Be a visionary for a change
We're the generation
Who's gonna be the one to fight for it?
We're the inspiration
Do you believe enough to die for it?

Who's got the heart? Who's got it?
Whose heart is the biggest?
Wear it on your sleeve
That we can make a difference
Who's got the heart? Who's got it?
Whose heart is the biggest?
Wear it on your sleeve
That we can make a difference
Oh yeah

Who's got the heart?
Oh yeah

What about the children?
Look at all the children we can change
What about a vision?
Be a visionary for a change
We're the generation
Who's gonna be the one to fight for it?
We're the inspiration
Do you believe enough to die for it?, to die for it?

Who's got the heart? who's got it?
Whose heart is the biggest?
Wear it on your sleeve
That we can make a difference
Who's got the heart? who's got it?
Whose heart is the biggest?
Wear it on your sleeve
That we can make a difference
That we can make a difference
Oh yeah

Who's got the heart?
Oh yeah
Oh yeah
Oh yeah",Justin-Bieber
/lyric/32328769/Justin+Bieber/Purpose,Purpose,"Feeling like I'm breathing my last breath
Feeling like I'm walking my last steps
Look at all of these tears I've wept
Look at all the promises that I've kept

I put my all into your hands
Here's my soul to keep
I let you in with all that I can
You're not hard to reach
And you've blessed me with the best gift
That I've ever known
You give me purpose
Yeah, you've given me purpose

Thinkin' my journey's come to an end, oh
Sending out a farewell to my friends
For inner peace
Ask you to forgive me for my sins
Oh, would you please?
I'm more than grateful for the time we spent
My spirit's at ease

I put my heart into your hands
Learn the lessons you teach
No matter when, wherever I am
You're not hard to reach
And you've given me the best gift
That I've ever known
You give me purpose everyday
You give me purpose in every way

Oh, you are my everything
Oh, you are my everything

I don't know if this is wrong
Because someone else is telling me that it's wrong
But I feel this so let me just like, try my best not to let this happen again
We weren't necessarily put in the best position to make the best decisions
You can't be hard on yourself for, these were the cards that you were given
So you have to understand that these like
That's not who you are
You know you're trying to be the best you can be
But that's all you can do
If you don't give it all you got, you're only cheating yourself
Give it all you got
But if it ends up happening, it ends up happening
That's what it's, what's happening with me
It's like, God I'm givin' it all I got
Sometimes I'm weak and I'm gonna do it
And it's like I'm not givin' myself grace
I'm just like understanding, that's just how it is",Justin-Bieber
/lyric/32372937/Justin+Bieber/Been+You,Been You,"Feelin' the remnants, gone in an instance
Blink of an eye, no goodbye
I had a notion, deep as the ocean
Blue like the sky, oh my

Like a permanent stain
Wishin' I could just wash away
Away
And our love was in vain
Who was to blame for all the pain? For all the pain?

If I would've known, if I would've known
If I would have known it could have been you
If I had the chance, if I had the chance I'd make us brand new
I never wanted to be, wanted to be your remnant
Oh, no, but if I, if I would've known
If I would have known it could have been you
Been you

There are percussions, I'm missing your loving
Must be the night, the ghost of a life
All of the memories
A serenity dwindling my mind
All the time

Like a permanent stain
Wishin' I could just wash away
Away
Hate or love was insane
Who was to blame for all the pain? For all the pain?

If I would've known, if I would've known
If I would have known it could have been you
If I had the chance, if I had the chance I'd make us brand new
I never wanted to be, wanted to be your remnant
Oh, no, but if I, if I would've known
If I would have known it could have been you
Been you

If I would've known, if I would've known
If I would have known it could have been you
If I had the chance, if I had the chance I'd make us brand new
I never wanted to be, wanted to be your remnant
Oh, no, but if I, if I would've known
If I would have known it could have been you
Been you",Justin-Bieber
/lyric/32372936/Justin+Bieber/Get+Used+to+It,Get Used to It,"Subjected to my system
Reflecting on the days
When we used to be just friends
Protected both our interest
Our trust was in a bank
That's where our hearts were safe

And then we got closer
Separated from my ex
So we got closer
Oh, in every visit
Feelings got stronger
Now this is out our hands
Our love is here to stay

So get used to me checking in
All day
Get used to me falling through
Just to see your face
There ain't a moment
I won't need your brace
Get used to me touching you
Get used to me loving you
Oh get used to it, eh
Oh get used to it, eh
Oh get used to it, oh and oh
Get used to me holding you
Get used to me woeing you
Oh get used to it

And now I'ma April shower you
Forever if I May
'Til your flowers bloom in June
Make sure that our fireworks
Be your 4th of July
For life
As long as you stand right by my side

Keep growing closer
Throughout October
Oh counting down, it's almost Christmas Eve
Oh seven days shy of New Year's Eve
Then we'll be celebrating

So get used to me checking in
All day
Get used to me falling through
Just to see your face
There ain't a moment
I won't need your brace
Get used to me touching you
Get used to me loving you
Oh get used to it, eh
Oh get used to it, eh
Oh get used to it, oh and oh
Get used to me holding you
Get used to me woeing you
Oh get used to it

I ain't going nowhere
I ain't going nowhere, oh no
I ain't going nowhere
I ain't going nowhere, oh no
Put your faith in me
I'll be all you need, I swear
Yeah yeah
I'm gonna be right here, yeah

So get used to me checking in
All day
Get used to me falling through
Just to see your face
There ain't a moment
I won't need your brace (I won't need your brace)
Get used to me touching you
Get used to me loving you
Oh get used to it, eh
Oh get used to it, eh
Oh get used to it, oh and oh
Get used to me holding you
Get used to me woeing you
Oh get used to it

I know you getting used to it
I know you getting used to it
(Get used to it)
I know you getting used to it
I know you getting used to it
(Oh get used to it)",Justin-Bieber
/lyric/32372935/Justin+Bieber/We+Are,We Are,"Happy birthday

You ain't gotta question it
You already know the answer
The truth don't make us relevant
Hurts but it's necessary
Don't want us to lose what we are
Don't want us to lose what we are
Lose what we are

If it ain't broke then we don't need to fix it
Believing in what she say'll have you livid
Know they won't be happy 'til our love is over
They tryna break us up but you don't wanna get it

They ain't never had your back like how I got it
They ain't never had a chance how we got it
So they can't help but to come and hate on it
They see what we got and you know they want it

Don't question it
You ain't gotta question it
You already know the answer
The truth don't make us relevant
Hurts but it's necessary
Don't want us to lose what we are
Don't want us to lose what we are
Lose what we are

It's like you're always looking for a problem
The raining of equations for you to solve 'em
So quick to turn nothin' right into somethin'
Get the numbers out my phone, go 'head and call 'em

They ain't never had my back like you got it
They ain't never had a chance how you got it
So they can't help but to come and hate on it
They see what we got and you know they want it

Don't question it
You ain't gotta question it (oh)
You already know the answer (already know the answer)
The truth don't make us relevant (the truth don't make us relevant)
Hurts but it's necessary (yeah)
Don't want us to lose what we are
Don't wanna lose, no
Don't want us to lose what we are (yeah)
Lose what we are (yeah)

She texts me ""How's you love life?""
And ""How are you?"", I said ""I'm good""
They only get as close as you allow them to
We should be closer together, warm oceans, better weather
Instead of us playing games forever, she says whatever
I says whatever, who get you wetter than a half moon wearer
History sweater, serendipity when you with me
Swear you love that one thing we did that one time in that one place
Blew your mind, you got my mind going when I'm home
I'm serious girl, a much older dude, a whole forty-two
I've accomplished my goals, it's only you
You and I in that wraith, retire my pimp super-fly cape
Just my Mets cap and my badge and I'm straight, Esco

Don't question it
You ain't gotta question it (oh)
You already know the answer (you already know the answer)
The truth don't make us relevant (the truth don't make us relevant)
It hurts but it's necessary (yeah)
Don't want us lose what we are
Don't wanna lose no
Don't want us lose what we are (we can't lose, nah, nah)
Lose what we are (uh)",Justin-Bieber
/lyric/32372934/Justin+Bieber/Trust,Trust,"Oh baby
Yeah yeah
Woah, ooh
Ooh

If I believe in love
And you believe in love
Then we can be in love somehow
If you want the best for us
Like I want the best for us
Then we gotta learn to trust right now

Don't let this effort go to waste
Put our all in it
Don't want to be left with the questions, why
Let's be honest with ourselves
Did we really come this far
Just to watch it go down the drain yeah?

Sometimes the heart can see what's invisible to the eye
All you gotta do is
Listen to your deepest feelings they don't ever lie
Well giving up is immature
There's so much more to live for
They don't wanna see us together now
'Cause we're strong enough to endure, woah

If I believe in love
And you believe in love
Then we can be in love somehow
If you want the best for us
Like I want the best for us
Then we gotta learn to trust right now

Growing pains come along with these changes
Some people get closer some people separate, yeah
Don't think we should separate
And we both adore one another
You're a dream come true
We should start off brand new
That's what we ought to do
Yeah

Sometimes the heart can see what's invisible to the eye
All you gotta do is
Listen to your deepest feelings they don't ever lie
Well giving up is immature
Got so much more to live for
They don't wanna see us together now
'Cause we're strong enough to endure, woah

If I believe in love
And you believe in love
Then we can be in love somehow
If you want the best for us
Like I want the best for us
Then we gotta learn to trust right now

Trust me right now
Yeah, yeah, yeah
Ooh, we gotta learn to trust right now
Yeah, yeah, yeah
Girl you gotta learn to trust me right now
Hey, hey, yeah

If I believe in love and you believe in love
Then we can be in love
If you want the best for us I got the best for us
We gotta learn to trust
We gotta learn to trust
Yeah, woah woah",Justin-Bieber
